time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,-0.7041792545830468,-0.20085723954481555,16.259329787518904,6.254392882074786,0.18761604006971755,0.0,-1.3575252251785614,-0.25467399000751745,4.597499129259774,-0.08703453026269628,0.19665935927404843,0.0,459.00633502401706,459.40023298402593,460.9131821071925,458.3020879788754
2.580000000000002,-0.7887355759146659,-0.21661763759152494,16.53362382432067,6.249095613519023,0.19972180715635535,0.0,-1.4620003963977868,-0.27108763681128145,4.5455340681971625,-0.0909182519423264,0.2103842456595043,0.0,412.0579970187739,413.3127583371878,412.6052587960098,412.25503835306614
2.640000000000002,-0.880543764158021,-0.233581578233005,16.808582405355594,6.243698688826925,0.21252734553139163,0.0,-1.5994414436121482,-0.2948836765014207,4.619027419592578,-0.08807828245076806,0.21889461661518775,0.0,454.11613858766975,454.84208586898785,453.86499472690593,454.0863175617944
2.700000000000002,-0.9809341051590618,-0.2520915236148047,17.08824220474441,6.238792674294178,0.225145649687704,0.0,-1.7480986646508088,-0.3225861863131462,4.702142159014273,-0.07145424764701185,0.18154364626203026,0.0,460.17928279405487,457.25340641088883,458.2717764651191,459.5861246238448
2.760000000000002,-1.0896476569599718,-0.2721914529306982,17.369174919245793,6.234690700204094,0.2359797838897597,0.0,-1.8765918520623637,-0.34774261644668597,4.662058399367314,-0.06281516115012287,0.17854765529623096,0.0,420.4400472197503,420.2139229521176,419.833432805958,420.5786021270418
2.820000000000002,-1.2077200055105846,-0.29416193167091986,17.65369683142215,6.231133716578039,0.24669586366654794,0.0,-2.0601474394608337,-0.38495269284573763,4.820794919310067,-0.053021049222937794,0.17870830366045945,0.0,484.36363668853306,484.40362376504714,483.67445767692044,484.4094206476233
2.880000000000002,-1.3363927561073181,-0.31830313473434796,17.945086220248395,6.227799324876839,0.2570277637960672,0.0,-2.2298702625379856,-0.4200293254202867,4.891355905706852,-0.061237931312263974,0.15419360206800126,0.0,460.69573612311376,458.77993785280796,459.97639144067807,459.32312287093043
2.940000000000002,-1.4752658914472323,-0.3445739241270427,18.23993965197718,6.224021243912823,0.26582070377470757,0.0,-2.400009036796628,-0.45597537935504023,4.936388797118973,-0.06667262494430061,0.12336334646062842,0.0,455.12591962607604,452.6702452816547,452.9774804005544,452.53735789483966
3.000000000000002,-1.6226215165040345,-0.37265665124568303,18.530535062343727,6.221006065320122,0.27311002400575646,0.0,-2.5125054716059387,-0.48034895614883943,4.75060692826976,-0.02915403643896509,0.11745206126644343,0.0,373.8338437686863,373.2736572502565,371.97842813651897,375.6327081819657
3.0600000000000023,-1.778392697252187,-0.40258052953020645,18.815513001335002,6.219208984460202,0.2805094103218284,0.0,-2.680484215942132,-0.5172422689971397,4.748209986343324,-0.031595352946900294,0.13303200452323924,0.0,438.26324904185145,439.57032422046103,438.0602341429171,437.8568489735887
3.1200000000000023,-1.9443908084624328,-0.4347482016519063,19.100316003065007,6.217780199077982,0.2882780228953763,0.0,-2.8534568800072555,-0.555126373233076,4.74473471337164,-0.011586555696064085,0.121210371027294,0.0,439.4556581972653,438.48999787523405,438.44910100864286,440.10844999211685
